YearWeek,temp_mean_C,temp_max_C,temp_min_C,rain_sum,sunshine_duration,daylight_duration,wind_speed_max,et0_evapotranspiration,District_anuradhapura,District_badulla,District_batticaloa,District_colombo,District_galle,District_gampaha,District_hambantota,District_jaffna,District_kalmunai,District_kalutara,District_kandy,District_kegalle,District_kilinochchi,District_kurunegala,District_mannar,District_matale,District_matara,District_monaragala,District_mullaitivu,District_nuwara eliya,District_polonnaruwa,District_puttalam,District_ratnapura,District_trincomalee,District_vavuniya,risk_level
2024-W30,30.229,34.8,26.9,0.3,78.81776944444444,87.97151666666667,29.1,47.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W30,27.2,31.7,23.8,12.4,76.75899444444444,87.32436944444444,24.5,32.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-W30,29.1,32.2,27.2,0.3,79.7589138888889,87.82701666666667,36.9,40.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-W30,25.814,29.8,22.9,13.4,75.50447777777778,87.32436944444444,24.0,30.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-W30,27.557,29.0,25.7,31.1,75.644075,86.80232222222222,34.9,29.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-W30,29.829,38.60000000000001,24.0,4.9,73.69750555555557,87.11029444444445,19.2,39.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-W30,31.3,37.7,26.8,0.3,77.72359166666666,87.92330277777778,27.1,48.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-W30,21.6495,24.2,17.299999999999997,44.6,70.41144166666666,87.15780000000001,31.0,20.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-W30,30.7,36.6,27.0,1.6,77.46976388888889,87.46752500000001,36.0,48.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-W30,28.1,30.5,26.4,4.1,76.35652499999999,87.51531944444446,31.6,33.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-W30,27.057,30.8,24.0,57.8,74.26615833333332,87.06281666666668,20.1,28.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-W30,31.057,37.7,26.5,0.2,76.51913333333333,87.68293055555556,28.9,48.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-W30,29.686,36.4,25.7,0.7,77.9224611111111,87.75492222222222,30.8,45.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024-W31,29.871,38.60000000000001,24.8,26.9,70.69272777777778,87.02643611111111,20.1,33.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,28.3,34.7,24.6,6.9,75.13080277777779,87.35233055555555,34.0,37.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,26.286,33.2,20.9,43.4,67.17626666666666,86.93985833333333,13.0,29.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,30.014,36.7,25.5,9.5,72.53940833333333,87.15654722222223,24.6,34.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,26.829,29.4,23.3,93.4,63.96855,86.91823611111111,22.3,25.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,26.614,29.4,23.7,85.4,66.085975,86.65939166666666,23.5,25.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,26.429,30.1,23.0,88.8,63.48417222222222,86.96149444444444,19.7,25.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,28.114,32.6,24.6,18.2,75.52013333333333,86.68092222222222,31.7,35.68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,29.029,31.7,25.7,13.9,78.99654722222222,87.76827777777777,34.9,37.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,26.757,29.6,23.3,91.9,65.19581666666667,86.81025277777778,22.1,25.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,24.343,28.5,21.4,24.1,72.0687138888889,87.02643611111111,25.5,25.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,25.343,28.8,22.1,64.5,69.22987777777777,87.02643611111111,21.9,24.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,30.029,36.5,26.4,3.7,78.59433888888888,87.68039444444445,33.2,45.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-W31,26.357,31.0,23.2,35.4,69.34567777777778,87.09145277777777,23.9,27.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-W31,28.686,32.4,26.7,0.6,77.86153611111112,87.54889166666666,37.5,39.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-W31,25.029,28.5,22.5,35.4,65.93061388888889,87.09145277777777,23.1,25.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-W31,26.857,28.6,24.8,43.0,69.77139166666667,86.61635555555556,33.5,27.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-W31,29.1,37.3,23.7,25.5,67.96540555555555,86.896625,22.5,35.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-W31,30.5,37.1,26.4,7.6,75.30783888888888,87.63651944444443,31.9,46.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-W31,21.6495,24.2,17.299999999999997,44.1,60.79822222222222,86.93985833333333,25.0,19.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-W31,30.086,37.8,25.8,10.4,71.5477138888889,87.22172777777777,29.5,44.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-W31,27.814,30.8,25.5,17.6,73.55023055555556,87.26521944444444,30.1,32.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-W31,26.129,29.8,23.6,123.5,55.61595277777778,86.85342222222222,16.5,21.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-W31,30.186,37.2,25.6,26.4,75.39501666666666,87.4177611111111,28.4,44.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-W31,29.3,37.4,25.4,7.1,72.73073333333333,87.48328333333333,32.3,42.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-W32,28.029,35.7,23.5,44.4,69.19386666666666,86.77117777777778,15.1,31.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-W32,27.986,34.2,24.6,26.7,63.59630833333333,87.06068888888889,21.1,32.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,24.643,30.7,18.9,56.6,67.307,86.69428055555555,9.7,29.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,27.929,34.9,24.2,51.6,71.848625,86.88676666666666,21.7,31.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,27.057,29.1,24.5,52.9,66.94992777777777,86.675075,23.1,26.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,27.1,29.9,24.3,34.8,70.45719444444444,86.44514444444445,24.7,28.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,26.629,30.0,23.9,48.3,68.77113055555556,86.71349166666667,19.6,26.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,28.743,34.8,25.5,7.1,76.46420555555557,86.46426388888888,29.5,40.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,28.929,32.8,25.7,39.9,73.37365,87.43019444444445,24.8,35.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,27.086,29.6,24.5,59.0,69.05684166666667,86.57914722222222,20.2,27.59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,24.129,28.8,20.2,26.5,69.0406611111111,86.77117777777778,18.6,26.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,25.429,29.4,23.3,28.3,66.12694166666667,86.77117777777778,19.4,26.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,28.929,35.4,25.4,38.8,71.11773888888888,87.35212222222222,17.1,32.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-W32,26.514,31.1,23.7,26.3,69.39510277777778,86.82894166666667,19.6,28.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-W32,28.871,32.8,26.3,7.6,70.10744166666667,87.23530277777779,30.0,35.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-W32,25.071,29.2,22.6,32.5,69.72005,86.82894166666667,18.9,27.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-W32,27.5,29.2,25.7,19.3,70.62184444444445,86.40690833333333,33.9,31.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-W32,27.786,37.0,22.4,54.2,69.11033888888889,86.65586944444445,11.7,31.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-W32,27.871,32.9,24.7,58.1,72.42713333333333,87.31314722222223,17.7,30.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-W32,21.6495,24.2,17.299999999999997,21.2,62.91206666666667,86.69428055555555,17.7,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-W32,29.186,36.4,24.4,17.9,70.57287777777778,86.94467222222222,22.3,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-W32,28.0,31.5,25.2,22.3,72.0827,86.98330277777778,21.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-W32,26.257,30.3,23.6,76.0,58.54389722222222,86.61749722222223,15.5,24.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-W32,27.786,35.6,24.9,78.8,69.69020833333333,87.11881388888888,21.4,30.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-W32,27.671,36.5,24.5,68.8,56.92698055555556,87.17701666666667,20.7,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-W33,27.9,34.3,24.1,35.4,65.78521666666667,86.49287777777778,18.1,30.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,27.057,34.1,23.3,45.1,67.23791944444444,86.74258055555555,24.2,28.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,24.271,29.4,20.3,65.7,56.35749444444445,86.42655277777779,10.1,23.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,27.829,32.1,25.0,41.7,67.82691944444444,86.59257222222223,21.4,28.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,26.329,29.6,24.2,129.5,47.72378055555555,86.40998611111111,21.1,21.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,26.243,29.4,24.2,126.3,56.189972222222224,86.21168333333333,23.8,21.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,26.0,30.4,23.6,96.6,48.158366666666666,86.44312222222221,20.9,21.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,27.414,31.7,24.8,34.2,66.37089722222223,86.22817222222221,29.1,30.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,28.6,31.9,25.1,38.5,75.89974722222223,87.06131666666667,30.5,34.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,26.214,29.3,23.8,129.5,48.88389444444445,86.32725277777777,21.6,21.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,23.814,29.3,20.5,79.5,56.12394166666667,86.49287777777778,17.7,21.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,24.929,30.0,22.9,111.7,52.12393055555555,86.49287777777778,20.5,20.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,28.429,33.9,24.4,27.5,72.93836944444445,86.99396666666668,23.2,32.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-W33,25.7,31.5,22.9,80.9,49.45629722222223,86.54269166666667,20.9,22.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-W33,28.014,31.1,24.5,34.1,73.04653055555556,86.89319722222223,32.4,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-W33,24.457,29.6,22.1,84.7,50.78142777777778,86.54269166666667,19.6,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-W33,26.929,28.7,25.4,70.1,60.684325,86.17871111111111,32.8,25.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-W33,26.414,33.4,22.8,48.3,56.37493333333334,86.39342777777779,21.6,27.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-W33,27.943,33.3,24.9,30.7,72.15898611111112,86.96034722222223,23.3,31.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-W33,21.6495,24.2,17.299999999999997,90.5,47.338591666666666,86.42655277777779,18.9,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-W33,28.2,34.8,24.4,56.4,68.53632777777777,86.64250555555556,25.6,31.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-W33,27.086,32.4,23.6,88.1,66.69476111111112,86.67584166666667,25.0,27.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-W33,25.857,29.8,23.7,129.5,38.05316111111111,86.36032499999999,15.3,18.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-W33,27.771,33.6,24.5,35.8,68.61744444444444,86.7927138888889,25.1,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-W33,27.157,33.2,23.2,53.3,62.46246666666667,86.84292222222223,23.8,28.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024-W34,28.229,34.9,24.3,22.6,64.33902777777777,86.20155277777779,24.9,32.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,26.8,32.2,23.7,25.0,54.08193611111111,86.4094361111111,24.8,27.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,24.257,30.1,19.3,29.1,61.14261944444444,86.14633055555555,10.9,26.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,27.757,32.7,24.3,24.0,66.67967222222222,86.28454166666666,16.7,30.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,26.443,29.4,24.3,58.8,51.90394722222222,86.13254444444443,21.8,23.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,26.471,29.5,24.1,104.5,54.71951388888889,85.96747777777777,22.7,24.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,26.057,30.0,23.3,52.0,51.025013888888886,86.16013055555555,21.5,23.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,27.143,31.6,24.6,45.9,59.25265,85.98120555555556,27.4,28.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,28.2,30.5,25.5,26.3,64.22665,86.67483888888889,35.8,34.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,26.4,29.7,23.9,78.3,55.05968888888889,86.06367777777777,20.4,24.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,23.686,29.0,20.0,21.1,58.555525,86.20155277777779,22.5,24.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,25.029,29.3,22.7,44.7,58.224466666666665,86.20155277777779,22.9,23.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,28.543,34.2,25.4,7.6,63.54399166666666,86.61875833333335,30.3,36.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,25.857,30.6,23.2,43.0,55.19665555555555,86.24301944444444,21.6,24.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-W34,28.086,30.7,25.5,13.2,58.41415555555555,86.53484444444445,35.3,34.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-W34,24.629,29.6,22.0,35.2,56.97785277777778,86.24301944444444,20.3,23.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-W34,27.1,28.8,25.4,71.8,56.51730555555555,85.94003888888889,32.3,27.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-W34,26.586,32.5,22.5,7.4,59.04037777777777,86.11875555555557,23.5,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-W34,28.4,34.1,25.4,15.8,62.441719444444445,86.59075833333333,27.5,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-W34,21.6495,24.2,17.299999999999997,34.3,55.03749444444445,86.14633055555555,23.7,19.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-W34,27.957,34.2,23.3,25.0,60.86486111111111,86.32611666666668,23.8,31.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-W34,27.157,30.3,24.2,43.4,54.557075,86.35386388888888,24.8,26.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-W34,26.0,30.0,23.2,87.0,52.44008055555556,86.09120277777778,17.5,22.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-W34,28.014,33.4,25.1,11.7,60.24489166666666,86.45118055555555,28.6,31.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-W34,27.143,33.1,24.0,19.9,54.527,86.49298333333333,28.5,29.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024-W35,28.614,36.4,23.7,27.2,68.64885833333334,85.89488055555556,17.8,34.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,27.329,31.9,23.8,11.8,66.21544166666666,86.05858055555557,27.9,33.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,25.186,30.7,19.1,26.4,66.58684444444445,85.85141666666667,11.4,31.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,28.4,34.6,24.3,9.8,72.46863055555556,85.96023888888888,18.4,32.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,26.786,29.4,23.9,80.1,62.75798611111111,85.84056666666666,20.8,28.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,26.829,29.7,24.2,106.7,66.42943333333334,85.710625,22.9,28.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,26.271,30.1,23.3,76.7,62.64165555555555,85.86227777777778,19.3,26.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,27.786,32.6,24.6,15.3,75.74088611111111,85.72143333333332,30.3,36.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,28.443,30.5,26.5,14.9,62.94598611111111,86.26764166666666,33.4,34.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,26.871,29.7,23.6,73.1,62.84238055555556,85.78635,19.8,28.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,23.871,28.4,20.3,19.0,67.81761666666667,85.89488055555556,21.8,27.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,25.114,29.7,22.3,32.2,65.01082777777778,85.89488055555556,21.5,26.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,29.329,35.2,26.5,3.8,67.97769722222222,86.22346388888889,31.7,42.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,25.971,31.1,22.8,28.5,67.41602222222222,85.92753888888889,22.2,28.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-W35,28.657,31.1,26.8,3.7,65.67037222222223,86.15735833333333,37.2,38.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-W35,24.729,29.4,21.8,19.5,65.27196111111111,85.92753888888889,22.8,27.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-W35,27.357,28.9,24.8,45.5,72.29653611111111,85.68903333333334,32.4,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-W35,27.729,34.3,23.6,7.3,71.30578055555556,85.82971111111112,27.2,38.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-W35,29.514,35.7,26.0,1.5,68.46586666666667,86.20139999999999,31.0,42.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-W35,21.6495,24.2,17.299999999999997,37.1,59.498916666666666,85.85141666666667,25.2,20.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-W35,29.329,34.8,25.5,4.3,69.86676666666666,85.99297222222222,27.3,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-W35,27.671,30.2,23.9,43.0,68.52293333333333,86.01482222222222,27.0,31.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-W35,25.871,30.8,22.9,96.2,56.1504,85.80801666666666,15.2,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-W35,28.929,34.6,25.3,3.4,68.56057777777778,86.09146666666668,30.1,40.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-W35,27.971,33.3,24.0,5.0,66.10250277777779,86.12438888888889,28.5,36.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-W36,29.2,38.0,24.1,19.7,67.79251944444445,85.57860000000001,14.6,33.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-W36,27.714,33.1,24.4,9.1,64.86773611111111,85.69652222222221,28.2,34.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
