YearWeek,WeekStartDate,WeekEndDate,Cases,temp_mean_C,temp_max_C,temp_min_C,precipitation_sum (mm),rain_sum (mm),sunshine_duration (s),daylight_duration (s),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm),District_ampara,District_anuradhapura,District_badulla,District_batticaloa,District_colombo,District_galle,District_gampaha,District_hambantota,District_jaffna,District_kalmunai,District_kalutara,District_kandy,District_kegalle,District_kilinochchi,District_kurunegala,District_mannar,District_matale,District_matara,District_monaragala,District_mullaitivu,District_nuwara eliya,District_polonnaruwa,District_puttalam,District_ratnapura,District_trincomalee,District_vavuniya
2022-W05,2022-01-31,2022-02-06,38,26.186,28.6,22.0,5.7,5.7,273127.55,297922.59,16.8,33.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,70,25.886,30.3,20.7,11.9,11.9,273618.44,298769.59,17.4,31.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,52,24.214,32.0,17.2,1.2,1.2,278766.35,298063.93,18.8,36.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,5,25.729,33.6,19.2,4.7,4.7,277475.93,298063.93,16.3,37.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,2,24.886,30.1,19.7,0.1,0.1,275794.76,295935.04,17.1,32.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,51,26.329,34.7,18.3,1.5,1.5,278611.02,297851.89,19.1,38.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,16,26.343,32.5,19.2,0.6,0.6,277203.54,296362.44,24.5,38.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,12,24.671,32.7,16.4,1.2,1.2,278750.91,297851.89,15.8,37.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,22,26.3,29.6,23.2,12.5,12.5,273552.63,299403.33,26.9,33.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,0,25.729,28.8,20.9,0.6,0.6,275259.96,296077.61,15.7,32.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,5,15.529,21.2,7.7,6.5,6.5,274259.15,298346.4,11.5,29.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-W05,2022-01-31,2022-02-06,3,25.429,32.3,20.2,0.6,0.6,274233.66,297427.29,15.4,33.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-W05,2022-01-31,2022-02-06,64,25.871,32.5,20.4,0.9,0.9,278062.72,297285.59,20.7,35.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-W05,2022-01-31,2022-02-06,27,25.929,29.9,21.2,0.6,0.6,275845.1,296788.96,15.7,33.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-W05,2022-01-31,2022-02-06,1,24.9,32.3,18.7,0.1,0.1,276688.71,296575.82,17.4,33.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-W06,2022-02-07,2022-02-13,2,24.9,30.1,22.1,92.8,92.8,202258.95,299035.8,19.8,23.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,2,24.414,31.3,20.5,69.7,69.7,164813.58,298121.09,17.7,22.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,6,20.943,26.2,17.3,73.2,73.2,166673.01,299279.14,13.1,20.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,25,25.429,29.1,22.6,88.6,88.6,202288.3,298670.37,22.9,23.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,167,26.357,33.4,22.2,34.7,34.7,212549.02,299339.94,26.0,31.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,35,25.986,29.8,22.8,54.8,54.8,199450.94,300068.46,14.7,24.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,80,26.814,35.0,22.2,29.4,29.4,209805.21,299218.35,18.3,32.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,5,26.671,32.7,22.9,31.7,31.7,215742.37,300007.8,27.1,30.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,43,25.386,29.2,22.4,60.0,60.0,160431.82,296956.52,22.1,24.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,12,25.757,28.6,23.0,90.1,90.1,211454.61,298914.06,23.9,24.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,77,25.871,32.7,21.6,40.8,40.8,216599.12,299643.71,20.5,27.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,13,23.571,30.5,18.1,41.5,41.5,183165.39,299035.8,17.3,26.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,15,24.8,32.4,20.1,96.6,96.6,187994.84,299035.8,19.6,27.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,2,24.986,29.1,22.5,57.7,57.7,170813.9,297202.31,19.5,22.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,20,25.343,32.4,21.1,44.9,44.9,190041.81,298853.15,21.4,28.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,4,25.829,31.6,21.9,41.4,41.4,192967.33,297570.37,25.9,28.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,5,23.743,30.5,18.7,57.9,57.9,180561.09,298853.15,18.6,25.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,4,26.143,28.4,24.1,20.4,20.4,196901.67,300189.69,23.8,25.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,1,25.714,28.7,23.9,80.7,80.7,178920.05,297325.07,21.0,24.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,1,15.114,21.2,10.2,34.6,34.6,176236.26,299279.14,11.2,20.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-W06,2022-02-07,2022-02-13,0,24.814,31.4,21.4,103.3,103.3,180112.31,298487.43,17.2,21.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-W06,2022-02-07,2022-02-13,60,25.629,33.1,21.2,38.3,38.3,201690.88,298365.38,24.8,27.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-W06,2022-02-07,2022-02-13,19,25.543,29.3,23.0,116.3,116.3,183458.92,297937.68,19.7,22.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-W06,2022-02-07,2022-02-13,0,24.314,30.6,20.5,43.8,43.8,182056.15,297754.1,18.0,23.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-W07,2022-02-14,2022-02-20,0,25.143,30.8,21.1,9.2,9.2,252708.31,300069.71,18.5,30.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,11,24.871,30.3,20.0,5.7,5.7,261428.81,299310.92,18.4,29.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,10,21.114,27.2,15.8,15.1,15.1,240480.87,300271.59,15.9,26.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,14,25.571,28.9,21.4,13.0,13.0,258479.53,299766.53,21.7,30.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,142,26.671,32.5,22.1,6.8,6.8,261804.31,300322.02,23.7,34.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,44,26.414,30.9,23.1,14.8,14.8,265323.03,300926.55,14.7,31.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,117,26.886,33.7,21.9,6.8,6.8,263521.16,300221.15,19.1,36.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,11,27.4,32.8,23.8,3.9,3.9,262745.65,300876.21,26.1,39.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,34,25.814,29.6,21.9,1.6,1.6,273084.78,298345.16,22.7,31.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,31,26.1,28.8,22.6,13.8,13.8,251253.04,299968.71,22.3,31.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,61,26.186,32.3,21.1,15.7,15.7,266367.98,300574.09,20.4,32.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,23,23.971,30.4,18.4,4.9,4.9,266298.75,300069.71,18.4,32.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,42,24.971,31.2,19.5,4.4,4.4,269256.06,300069.71,18.3,33.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,1,25.486,29.0,21.4,6.3,6.3,266954.62,298548.92,21.5,31.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,45,25.571,32.0,19.8,6.1,6.1,276418.22,299918.16,20.1,33.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,3,25.686,29.6,20.4,6.3,6.3,260706.18,298854.12,23.7,32.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,3,23.886,30.0,17.5,10.0,10.0,271834.7,299918.16,17.3,31.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,17,26.414,29.6,23.6,3.5,3.5,265718.32,301027.16,25.4,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,1,26.243,28.7,24.6,7.2,7.2,270739.15,298650.73,20.5,32.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,2,15.671,21.6,10.4,6.0,6.0,246363.49,300271.59,11.1,26.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-W07,2022-02-14,2022-02-20,1,25.143,30.1,20.5,11.3,11.3,256973.6,299614.75,18.2,29.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-W07,2022-02-14,2022-02-20,64,25.814,30.9,20.8,3.7,3.7,273882.89,299513.55,18.9,32.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-W07,2022-02-14,2022-02-20,35,26.243,28.8,24.1,12.1,12.1,263760.41,299158.78,20.3,31.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-W07,2022-02-14,2022-02-20,3,24.743,29.4,20.3,6.8,6.8,272755.94,299006.54,19.9,29.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-W08,2022-02-21,2022-02-27,1,25.457,30.8,21.9,16.1,16.1,270962.7,301174.2,18.4,29.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,7,25.714,31.2,21.9,7.3,7.3,278986.92,300581.13,18.9,32.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,4,21.8,27.2,16.5,18.6,18.6,266384.18,301332.03,14.4,27.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,13,26.086,29.7,22.5,17.3,17.3,274883.42,300937.23,21.5,30.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,161,27.0,33.4,22.0,8.6,8.6,271508.14,301371.46,19.3,33.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,52,26.171,30.8,22.5,33.3,33.3,278366.35,301844.17,13.8,30.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,103,27.286,34.7,21.9,10.7,10.7,269216.55,301292.56,16.9,34.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,5,27.371,33.4,23.8,6.7,6.7,274891.52,301804.8,23.4,37.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,98,26.671,30.4,23.2,2.7,2.7,279897.33,299826.62,23.1,34.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,15,26.357,29.2,23.4,21.8,21.8,275767.58,301095.23,22.2,30.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,67,26.229,31.0,21.5,12.7,12.7,272254.34,301568.54,15.3,32.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,21,24.557,31.5,18.9,7.5,7.5,279602.7,301174.2,22.0,35.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,15,25.857,32.2,19.7,15.8,15.8,277481.84,301174.2,14.7,35.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,1,26.029,30.5,21.8,5.1,5.1,280104.37,299985.81,22.2,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,26,26.529,33.2,20.2,10.2,10.2,279094.48,301055.74,20.4,36.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,1,26.529,32.2,22.3,6.8,6.8,275684.3,300224.24,24.0,34.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,6,24.729,30.8,18.2,6.2,6.2,280215.4,301055.74,18.7,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,8,26.571,30.3,23.9,11.1,11.1,279239.9,301922.86,24.7,31.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,10,25.971,32.2,21.9,9.5,9.5,264633.8,301410.89,20.0,32.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,0,26.743,29.3,23.8,8.5,8.5,278596.06,300065.33,21.4,33.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,5,15.443,20.9,8.1,8.8,8.8,278795.21,301332.03,12.6,27.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-W08,2022-02-21,2022-02-27,0,25.8,31.6,21.4,12.4,12.4,269446.72,300818.6,17.7,30.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-W08,2022-02-21,2022-02-27,82,26.757,32.5,23.2,5.1,5.1,274935.02,300739.48,21.3,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-W08,2022-02-21,2022-02-27,14,26.486,29.9,22.3,14.3,14.3,274854.29,300462.27,19.6,32.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-W08,2022-02-21,2022-02-27,2,25.457,31.5,21.9,8.4,8.4,277490.22,300343.29,18.8,32.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-W09,2022-02-28,2022-03-06,1,25.643,31.9,22.6,18.3,18.3,206008.63,302308.87,19.8,27.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,6,25.614,30.9,21.9,6.2,6.2,216358.37,301885.16,21.9,28.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,14,21.557,27.0,17.4,22.9,22.9,213382.3,302421.66,15.7,23.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,17,26.0,30.0,22.9,25.9,25.9,196495.22,302139.52,24.4,26.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,99,27.757,34.8,22.0,5.0,5.0,257949.14,302449.86,24.9,39.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,8,26.714,30.9,23.0,14.9,14.9,244754.07,302787.84,20.9,30.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,77,27.657,34.7,22.1,2.7,2.7,249242.54,302393.49,21.0,37.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,10,27.771,33.8,23.9,11.4,11.4,234429.47,302759.71,31.9,37.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,27,26.786,29.8,24.4,2.9,2.9,250643.98,301346.5,25.9,34.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,15,26.343,29.7,23.9,34.3,34.3,199947.27,302252.43,24.9,27.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,65,26.929,32.2,22.2,3.4,3.4,247774.22,302590.76,21.4,33.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,33,24.543,31.3,19.9,6.8,6.8,233672.71,302308.87,21.7,32.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,8,25.857,32.5,20.4,3.4,3.4,241450.48,302308.87,20.5,34.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,1,26.371,29.1,23.5,10.1,10.1,223653.63,301460.12,24.2,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,21,26.443,32.5,21.6,3.5,3.5,243829.52,302224.21,24.1,33.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,5,27.286,32.0,23.4,6.6,6.6,244108.01,301630.3,30.4,36.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,10,24.543,30.8,19.1,5.4,5.4,235878.45,302224.21,21.6,30.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,9,26.886,30.5,23.7,5.1,5.1,250100.89,302844.14,26.4,30.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,7,26.0,32.5,21.4,10.3,10.3,218594.92,302478.06,24.5,31.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,0,26.629,28.7,24.4,9.0,9.0,203413.02,301516.86,27.0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,2,15.414,21.6,9.2,12.4,12.4,236292.63,302421.66,17.0,25.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-W09,2022-02-28,2022-03-06,1,25.729,31.0,22.3,13.5,13.5,202834.32,302054.78,17.4,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-W09,2022-02-28,2022-03-06,34,26.543,32.6,22.3,1.8,1.8,237909.44,301998.26,23.4,32.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-W09,2022-02-28,2022-03-06,26,26.429,29.3,23.1,17.4,17.4,223634.37,301800.26,23.2,29.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-W09,2022-02-28,2022-03-06,1,25.543,30.7,22.5,6.3,6.3,214870.75,301715.31,20.7,29.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-W10,2022-03-07,2022-03-13,2,26.029,30.6,22.1,14.1,14.1,280961.08,303466.24,16.8,31.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W10,2022-03-07,2022-03-13,8,26.486,32.3,22.3,2.9,2.9,274883.97,303214.34,15.9,34.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W10,2022-03-07,2022-03-13,7,22.171,27.1,17.2,19.2,19.2,257868.32,303533.38,13.1,28.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W10,2022-03-07,2022-03-13,15,26.5,29.8,23.3,15.2,15.2,280442.05,303365.52,18.9,32.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W10,2022-03-07,2022-03-13,123,26.8,33.1,22.4,14.4,14.4,267514.4,303550.16,18.7,32.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W10,2022-03-07,2022-03-13,52,26.2,31.1,23.0,50.9,50.9,265383.96,303751.48,16.1,30.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W10,2022-03-07,2022-03-13,63,27.0,34.2,22.4,12.0,12.0,272585.83,303516.58,21.7,34.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W10,2022-03-07,2022-03-13,11,27.2,33.2,23.6,24.4,24.4,274285.71,303734.7,24.5,35.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-W10,2022-03-07,2022-03-13,53,26.886,30.4,24.1,2.1,2.1,281199.15,302894.67,18.2,35.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
